"Handle","Command","Title","Body HTML","Vendor","Type","Tags","Published","Published Scope","Image Src","Variant SKU","Variant Price","Variant Inventory Tracker","Option1 Name","Option1 Value"
"carmen-night-stand-set","UPDATE","Carmen Night Stand Set","Luxury matt/high gloss finish modern white Carmen Night Stand. Soft Close mechanism.  Finish: Front High Gloss Finish White 220; Carcass: 120 White Matt","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Carmen-Night-Stand.gif","p10927-i25679","799.99","shopify","",""
"ambra-rombi-bed-qs-w/led-set","UPDATE","Ambra Rombi Bed Qs W/led Set","Betulla Sabbia;Nabuk col.11/al148let.22av/   ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Beds-with-Storage_Ambra-Rombi-Bed-QS.gif","p11439-i27286+i27287","1799.99","shopify","Size","King"
"ambra-rombi-bed-qs-w/led-set","UPDATE","Ambra Rombi Bed Qs W/led Set","Betulla Sabbia;Nabuk col.11/al148let.22av/   ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Beds-with-Storage_Ambra-Rombi-Bed-QS.gif","p11439-i27283+i27286+i27287","4599.99","shopify","Size","Queen"
"barocco-2-door-wardrobe-black-/gold-set","UPDATE","Barocco 2 Door Wardrobe Black /gold Set","2 Door Black Barocco Wardrobe is a beautiful and useful addition to any black bedroom .  Inside : 1 x shelf and 1 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Barocco-IvoryGold-2-Door-Wardrobe.jpg","p10416-i23974","899.99","shopify","",""
"barocco-ivory/gold-4-door-wardrobe-set","UPDATE","Barocco Ivory/gold 4 Door Wardrobe Set","Classic Style 4 Door Ivory/Gold Barocco Wardrobe.  2 Wooden + 2 Mirror Door.  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Barocco-IvoryGold-4-Door-Wardrobe.gif","p10417-i24007","1999.99","shopify","",""
"barocco-ivory-2-door-wardrobe-set","UPDATE","Barocco Ivory 2 Door Wardrobe Set","Classic Style 2 Door Ivory Barocco Wardrobe.  Inside : 1 x shelf and 1 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Barocco-Ivory-2-Door-Wardrobe.gif","p10418-i24009","699.99","shopify","",""
"barocco-ivory-4-door-wardrobe-set","UPDATE","Barocco Ivory 4 Door Wardrobe Set","Classic Style 4 Door Barocco Ivory Wardrobe.  2 Wooden + 2 Mirror Door.  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Barocco-Ivory-4-Door-Wardrobe.gif","p10419-i24008","1599.99","shopify","",""
"carmen-walnut-2-door-wardrobe-set","UPDATE","Carmen Walnut 2 Door Wardrobe Set","2 Door Walnut Carmen Wardrobe is a beautiful and useful addition to any walnut bedroom .  Inside : 1 x shelf and 1 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Carmen-Walnut-2-Door-Wardrobe.jpg","p10420-i23981","2099.99","shopify","",""
"leonardo-4-door-wardrobe-set","UPDATE","Leonardo 4 Door Wardrobe Set","Classic Style 4 Door Leonardo Wardrobe.  2 Wooden + 2 Mirror Door.  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Leonardo-4-Door-Wardrobe.gif","p10425-i24005","1899.99","shopify","",""
"luxury-2-door-wardrobe-set","UPDATE","Luxury 2 Door Wardrobe Set","2 Door Walnut Luxury Wardrobe is a elegant and useful addition to any walnut bedroom .  Inside : 1 x shelf and 1 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Luxury-2-Door-Wardrobe.jpg","p10426-i24006","799.99","shopify","",""
"malaga-2-door-wardrobe-set","UPDATE","Malaga 2 Door Wardrobe Set","2 Door and 2 Drawers White-Walnut Malaga Wardrobe. Beautiful addition for any White or Walnut Bedroom.","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Malaga-2-Door-Wardrobe.jpg","p10428-i23976","2499.99","shopify","",""
"onda-4-door-wardrobe-set","UPDATE","Onda 4 Door Wardrobe Set","4 Door White Onda Wardrobe is a beautiful and useful addition to any white bedroom .  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Onda-4-Door-Wardrobe.gif","p10429-i23995","2999.99","shopify","",""
"leo-dresser/chest-set","UPDATE","Leo Dresser/chest Set","Exclusive modern collection Leo. Finish: mix of mat and high gloss.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Leo-DresserChest.gif","p10942-i25706+i25705+i25707","5699.99","shopify","",""
"leo-nightstand-set","UPDATE","Leo Nightstand Set","Contemporary set of Night Tables. 2 and 3 Drawers optional.  Finish: mat and high gloss.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Leo-Nightstand.gif","p10943-i25708+i25709","1499.99","shopify","",""
"donatello-2-door-wardrobe-set","UPDATE","Donatello 2 Door Wardrobe Set","Classic Style Walnut Color 2 Door Wardrobe Donatello.  Inside : 1 x shelf and 1 x coat hanger.","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Donatello-2-Door-Wardrobe.png","p10435-i23979","6399.99","shopify","",""
"elena-dresser/chest-set","UPDATE","Elena Dresser/chest Set","Stylish modern Elena collection. COLOR: OFF White Creamy/Walnut Finish Color : AMERICAN WALNUT / MATT ARENA LACQUER","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Elena-DresserChest.jpg","p10947-i25737+i25738+i25739","4999.99","shopify","",""
"elena-night-stand-set","UPDATE","Elena Night Stand Set","Elegant modern style Elena Night Table.  COLOR: OFF White Creamy/Walnut Finish Color : AMERICAN WALNUT / MATT ARENA LACQUER","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Elena-Night-Stand.jpg","p10948-i25740+i25741","1099.99","shopify","",""
"elite-dresser/chest-set","UPDATE","Elite Dresser/chest Set","Contemporary Elite Collection Cases. Made in Italy. Chrome plated handles and legs.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Elite-DresserChest.jpg","p10949-i25742+i25743+i25744","5299.99","shopify","",""
"maia-nightstand-set","UPDATE","Maia Nightstand Set","Supreme modern looking Maia Night Table. Finish : High gloss lacquered finish","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Maia-Nightstand.gif","p10950-i25926","1199.99","shopify","",""
"maia-dresser/chest-set","UPDATE","Maia Dresser/chest Set","Stylish modern Maia Collection. High Gloss Finish.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Maia-DresserChest.gif","p10951-i25928+i25927","5899.99","shopify","",""
"elite-night-stand-set","UPDATE","Elite Night Stand Set","Stylish high gloss finish Elite Night table. Pretty addition to any dark modern bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Elite-Night-Stand.gif","p10962-i25998","699.99","shopify","",""
"enzo-night-stand-set","UPDATE","Enzo Night Stand Set","Stylish night table will be beautiful addition to any modern interior bedroom.  Nightstand Finish: Carcass: Oak wood veneer 915; Front 161 Matt; Handle Plata Vieja (Old Silver)   *All drawers are equipped with self closing mechanisms.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Enzo-Night-Stand.jpg","p10965-i26003","899.99","shopify","",""
"enzo-dresser/chest-set","UPDATE","Enzo Dresser/chest Set","Highend Enzo Collection made in Spain. Luxury addition to any grey bedroom.  Dresser;Chest Finishes: Carcass: Oak wood veneer 915; Fronts 161 Matt; Handle Plata Vieja (Old Silver)  *All drawers are equipped with self closing mechanisms.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Enzo-DresserChest.jpg","p10966-i26004+i26005+i26006","6899.99","shopify","",""
"evolution-night-stand-set","UPDATE","Evolution Night Stand Set","Premium Evolution collection will be elegant addition to any interior. Drawers: Soft closing push/pull.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Evolution-Night-Stand.jpg","p10967-i26007","599.99","shopify","",""
"evolution-dresser/chest-set","UPDATE","Evolution Dresser/chest Set","Unique combination of colors for any bright interiors.   Drawers: Soft closing push/pull.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Evolution-DresserChest.jpg","p10968-i26008+i26009","2799.99","shopify","",""
"m128-night-stand-set","UPDATE","M128 Night Stand Set","Pretty addition to any white bedroom. Clean white color.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_M128-Night-Stand.jpg","p10970-i26013","699.99","shopify","",""
"mangano-dresser/chest-set","UPDATE","Mangano Dresser/chest Set","Premium White-Grey Addition to any modern bedroom.   Base color: White","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Mangano.gif","p10973-i26018+i26019","1999.99","shopify","",""
"ronda-dresser/chest-set","UPDATE","Ronda Dresser/chest Set","Beautiful addition to any bedroom. Finish white - grey high gloss.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Ronda-DresserChest.jpg","p10974-i26020+i26021+i26022","6699.99","shopify","",""
"mangano-night-stand-set","UPDATE","Mangano Night Stand Set","Beautiful Mangano N/S in white-grey tone colors. Elegant addition to minimalist interior.  Base color: White","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Mangano-Night-Stand.gif","p10976-i26046","499.99","shopify","",""
"ronda-night-stand-set","UPDATE","Ronda Night Stand Set","Functional White-Grey tone high gloss finish Ronda Night Table.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Ronda-Night-Stand.gif","p10977-i26047","899.99","shopify","",""
"malaga-dresser/chest-set","UPDATE","Malaga Dresser/chest Set","Cozy contemporary cases in matt and high gloss finish. Beautiful addition to any bedroom.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Malaga-DresserChest.jpg","p10978-i26048+i26049+i26050","5499.99","shopify","",""
"malaga-night-stand-set","UPDATE","Malaga Night Stand Set","Cozy contemporary bedroom furniture set from Spain. All drawers are equipped with self-closing mechanisms. Finishes: WHITE HIGH GLOSS / NOGAL AMERICANO NOGAL","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Malaga-Night-Stand.gif","p10979-i26092","699.99","shopify","",""
